agent_accuracy,fsm_ms,fsm_sd,sfsm_serial_ms,sfsm_serial_sd,sfsm_mapreduce_ms,sfsm_mapreduce_sd,mapreduce_speedup
0.2,5.3557616,2.770498207136848,13.873199800000004,10.726522401085182,5.300530499999999,2.529033906101926,2.617322888718404
0.4,4.4363779999999995,0.0938913881046725,11.094274200000001,1.4680343012237524,4.2947125,0.5021388815876099,2.5832402518212803
0.6,4.4301708,0.07143406395457746,10.1995699,1.1106273935190814,4.095479399999999,0.5262914945469752,2.49044590481886
0.8,4.4158857000000005,0.12939193786670028,10.4591594,0.4357613913931951,4.393520100000001,0.5835888945374419,2.3805875839739525
1.0,2.2410607000000002,0.11978702731009268,0.14344259999999998,0.02553037435944356,0.5326111,0.11872021306271124,0.26931958421444835
